,bk_name,2022-03-07,2022-03-04,2022-03-03,2022-03-02,2022-03-01,2022-02-28,2022-02-25,2022-02-24,2022-02-23,2022-02-22,2022-02-21,2022-02-18,2022-02-17,2022-02-16,2022-02-15,2022-02-14,2022-02-11,2022-02-10,2022-02-09,2022-02-08,2022-02-07,2022-01-28,2022-01-27,2022-01-26,2022-01-25,2022-01-24,2022-01-21,2022-01-20,2022-01-19,2022-01-18,2022-01-17,2022-01-14,2022-01-13,2022-01-12,2022-01-11,2022-01-10,2022-01-07,2022-01-06,2022-01-05,2022-01-04,2021-12-31,2021-12-30,2021-12-29,2021-12-28,2021-12-27,2021-12-24,2021-12-23,2021-12-22,2021-12-21,2021-12-20,2021-12-17,2021-12-16,2021-12-15,2021-12-14,2021-12-13,2021-12-10,2021-12-09,2021-12-08,2021-12-07,2021-12-06,2021-12-03,2021-12-02,2021-12-01
37,橡胶制品,0.37037037037037035,0.5925925925925926,0.7407407407407407,0.8518518518518519,0.8518518518518519,0.6666666666666666,0.7037037037037037,0.5925925925925926,0.8148148148148148,0.5555555555555556,0.7037037037037037,0.5185185185185185,0.48148148148148145,0.37037037037037035,0.2222222222222222,0.18518518518518517,0.18518518518518517,0.3333333333333333,0.3333333333333333,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.25925925925925924,0.2962962962962963,0.37037037037037035,0.37037037037037035,0.4444444444444444,0.5185185185185185,0.4074074074074074,0.4444444444444444,0.4444444444444444,0.5185185185185185,0.4074074074074074,0.6666666666666666,0.6666666666666666,0.5925925925925926,0.7037037037037037,0.5185185185185185,0.2962962962962963,0.37037037037037035,0.5185185185185185,0.6296296296296297,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7037037037037037,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.7407407407407407,0.5925925925925926,0.5925925925925926,0.4074074074074074,0.5185185185185185,0.6296296296296297,0.0,0.0
38,水泥建材,0.24242424242424243,0.3939393939393939,0.6666666666666666,0.6060606060606061,0.5151515151515151,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.8181818181818182,0.8484848484848485,0.9696969696969697,0.9090909090909091,0.8484848484848485,0.8484848484848485,0.696969696969697,0.7272727272727273,0.7575757575757576,0.7878787878787878,0.7575757575757576,0.7272727272727273,0.5454545454545454,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.30303030303030304,0.24242424242424243,0.6060606060606061,0.9090909090909091,0.36363636363636365,0.45454545454545453,0.45454545454545453,0.7878787878787878,0.8787878787878788,0.9393939393939394,1.0,0.9696969696969697,1.0,0.9393939393939394,0.9393939393939394,0.7878787878787878,0.696969696969697,0.6363636363636364,0.7878787878787878,0.696969696969697,0.6666666666666666,0.8787878787878788,0.9393939393939394,0.9393939393939394,0.9090909090909091,0.8787878787878788,0.8484848484848485,0.8484848484848485,0.8484848484848485,0.8181818181818182,0.75,0.78125,0.75,0.78125,0.71875,0.90625,0.0,0.0
39,汽车整车,0.08695652173913043,0.13043478260869565,0.21739130434782608,0.30434782608695654,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.5652173913043478,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.08695652173913043,0.391304347826087,0.4782608695652174,0.34782608695652173,0.391304347826087,0.391304347826087,0.30434782608695654,0.2608695652173913,0.34782608695652173,0.30434782608695654,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.17391304347826086,0.21739130434782608,0.30434782608695654,0.34782608695652173,0.391304347826087,0.2608695652173913,0.30434782608695654,0.34782608695652173,0.391304347826087,0.4782608695652174,0.6521739130434783,0.6956521739130435,0.7391304347826086,0.6521739130434783,0.5217391304347826,0.5217391304347826,0.782608695652174,0.0,0.0
40,汽车服务,0.14285714285714285,0.07142857142857142,0.6428571428571429,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.7857142857142857,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.35714285714285715,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5,0.5,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.7142857142857143,0.5,0.7142857142857143,0.5714285714285714,0.5,0.42857142857142855,0.5,0.5,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.5,0.5,0.5,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.0,0.0
41,汽车零部件,0.1686046511627907,0.28488372093023256,0.5058139534883721,0.627906976744186,0.6337209302325582,0.5058139534883721,0.5523255813953488,0.3684210526315789,0.6432748538011696,0.34502923976608185,0.45614035087719296,0.2807017543859649,0.2411764705882353,0.24705882352941178,0.1588235294117647,0.13450292397660818,0.08771929824561403,0.11695906432748537,0.14619883040935672,0.09941520467836257,0.052941176470588235,0.047058823529411764,0.058823529411764705,0.12352941176470589,0.09411764705882353,0.2046783625730994,0.2046783625730994,0.19298245614035087,0.3742690058479532,0.40350877192982454,0.6666666666666666,0.43859649122807015,0.45614035087719296,0.4093567251461988,0.28654970760233917,0.2982456140350877,0.21637426900584794,0.38011695906432746,0.25146198830409355,0.39766081871345027,0.34502923976608185,0.3391812865497076,0.30994152046783624,0.40350877192982454,0.36257309941520466,0.3742690058479532,0.6198830409356725,0.47058823529411764,0.4647058823529412,0.32941176470588235,0.3431952662721893,0.4556213017751479,0.4319526627218935,0.46745562130177515,0.46745562130177515,0.5325443786982249,0.47337278106508873,0.48520710059171596,0.31952662721893493,0.5384615384615384,0.7692307692307693,0.011834319526627219,0.011834319526627219
42,消费电子,0.16470588235294117,0.25882352941176473,0.36470588235294116,0.5058823529411764,0.5176470588235295,0.43529411764705883,0.4823529411764706,0.38823529411764707,0.6588235294117647,0.32941176470588235,0.43529411764705883,0.23529411764705882,0.16470588235294117,0.18823529411764706,0.15294117647058825,0.11764705882352941,0.10588235294117647,0.11764705882352941,0.1411764705882353,0.09411764705882353,0.08235294117647059,0.03529411764705882,0.03529411764705882,0.058823529411764705,0.058823529411764705,0.16666666666666666,0.15476190476190477,0.19047619047619047,0.4523809523809524,0.4642857142857143,0.5357142857142857,0.40476190476190477,0.4166666666666667,0.5119047619047619,0.39285714285714285,0.4523809523809524,0.34523809523809523,0.47619047619047616,0.47619047619047616,0.6904761904761905,0.6071428571428571,0.5357142857142857,0.35714285714285715,0.4642857142857143,0.3333333333333333,0.34523809523809523,0.5476190476190477,0.5301204819277109,0.37349397590361444,0.30120481927710846,0.40963855421686746,0.5180722891566265,0.5301204819277109,0.5421686746987951,0.4939759036144578,0.4578313253012048,0.4457831325301205,0.37349397590361444,0.30120481927710846,0.43373493975903615,0.6144578313253012,0.0,0.0
43,游戏,0.21621621621621623,0.2972972972972973,0.2702702702702703,0.24324324324324326,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.2972972972972973,0.16216216216216217,0.32432432432432434,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.05405405405405406,0.21621621621621623,0.24324324324324326,0.24324324324324326,0.4594594594594595,0.24324324324324326,0.5675675675675675,0.40540540540540543,0.3783783783783784,0.5135135135135135,0.3783783783783784,0.5945945945945946,0.5945945945945946,0.8108108108108109,0.8378378378378378,0.8108108108108109,0.7027027027027027,0.7567567567567568,0.43243243243243246,0.5675675675675675,0.6216216216216216,0.7567567567567568,0.8378378378378378,0.8648648648648649,0.7837837837837838,0.6486486486486487,0.8918918918918919,0.9459459459459459,0.972972972972973,0.972972972972973,0.918918918918919,0.6756756756756757,0.3783783783783784,0.43243243243243246,0.32432432432432434,0.35135135135135137,0.35135135135135137,0.0,0.0
44,煤炭行业,0.8823529411764706,0.9411764705882353,0.9705882352941176,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.7058823529411765,0.8529411764705882,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.9117647058823529,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.7352941176470589,0.7647058823529411,0.7352941176470589,0.5882352941176471,0.5882352941176471,0.2647058823529412,0.058823529411764705,0.2647058823529412,0.29411764705882354,0.29411764705882354,0.6470588235294118,0.7058823529411765,0.5294117647058824,0.5588235294117647,0.5294117647058824,0.3235294117647059,0.20588235294117646,0.6764705882352942,0.5,0.6176470588235294,0.7058823529411765,0.4117647058823529,0.38235294117647056,0.35294117647058826,0.5882352941176471,0.2647058823529412,0.29411764705882354,0.35294117647058826,0.38235294117647056,0.7352941176470589,0.7647058823529411,0.9117647058823529,0.8529411764705882,0.7647058823529411,0.7352941176470589,0.9117647058823529,0.9117647058823529,0.7941176470588235,0.5,0.8529411764705882,0.8529411764705882,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.9705882352941176,0.0,0.0
45,燃气,0.6129032258064516,0.8709677419354839,0.967741935483871,0.967741935483871,0.9032258064516129,0.967741935483871,0.967741935483871,0.9354838709677419,0.9032258064516129,0.9032258064516129,0.8387096774193549,0.7741935483870968,0.6129032258064516,0.5161290322580645,0.3225806451612903,0.25806451612903225,0.2903225806451613,0.41935483870967744,0.3870967741935484,0.45161290322580644,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.16666666666666666,0.1,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.43333333333333335,0.4666666666666667,0.4,0.36666666666666664,0.4666666666666667,0.41935483870967744,0.3225806451612903,0.3548387096774194,0.45161290322580644,0.6451612903225806,0.4838709677419355,0.6451612903225806,0.6129032258064516,0.45161290322580644,0.3548387096774194,0.6774193548387096,0.7741935483870968,0.4838709677419355,0.3870967741935484,0.3548387096774194,0.41935483870967744,0.5161290322580645,0.5666666666666667,0.5333333333333333,0.6333333333333333,0.6666666666666666,0.03333333333333333,0.06451612903225806
46,物流行业,0.5686274509803921,0.7450980392156863,0.8431372549019608,0.7254901960784313,0.6862745098039216,0.6078431372549019,0.5769230769230769,0.38461538461538464,0.6538461538461539,0.5192307692307693,0.6666666666666666,0.5686274509803921,0.37254901960784315,0.35294117647058826,0.21568627450980393,0.3137254901960784,0.3333333333333333,0.35294117647058826,0.3137254901960784,0.3333333333333333,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.1346153846153846,0.21153846153846154,0.25,0.40384615384615385,0.36538461538461536,0.4230769230769231,0.38461538461538464,0.6538461538461539,0.7115384615384616,0.6923076923076923,0.5192307692307693,0.5192307692307693,0.6923076923076923,0.7307692307692307,0.7307692307692307,0.5769230769230769,0.6153846153846154,0.6923076923076923,0.6470588235294118,0.6666666666666666,0.6470588235294118,0.803921568627451,0.7843137254901961,0.8076923076923077,0.8076923076923077,0.7692307692307693,0.7884615384615384,0.75,0.8076923076923077,0.8269230769230769,0.7307692307692307,0.6538461538461539,0.5961538461538461,0.5192307692307693,0.5961538461538461,0.7307692307692307,0.0,0.0
47,环保行业,0.2815533980582524,0.4563106796116505,0.6601941747572816,0.7572815533980582,0.7572815533980582,0.7087378640776699,0.6699029126213593,0.47572815533980584,0.8543689320388349,0.7766990291262136,0.8640776699029126,0.7864077669902912,0.7961165048543689,0.6116504854368932,0.30097087378640774,0.32038834951456313,0.36893203883495146,0.39805825242718446,0.21359223300970873,0.13592233009708737,0.08737864077669903,0.04854368932038835,0.038834951456310676,0.06796116504854369,0.05825242718446602,0.07766990291262135,0.0784313725490196,0.13725490196078433,0.45098039215686275,0.2549019607843137,0.46078431372549017,0.27450980392156865,0.5294117647058824,0.696078431372549,0.5882352941176471,0.6176470588235294,0.6213592233009708,0.7864077669902912,0.6893203883495146,0.7281553398058253,0.6310679611650486,0.5048543689320388,0.49019607843137253,0.5,0.4803921568627451,0.30392156862745096,0.6666666666666666,0.6862745098039216,0.7156862745098039,0.6470588235294118,0.8137254901960784,0.8333333333333334,0.5980392156862745,0.5098039215686274,0.46078431372549017,0.38235294117647056,0.45098039215686275,0.4215686274509804,0.4019607843137255,0.5098039215686274,0.8529411764705882,0.00980392156862745,0.00980392156862745
48,玻璃玻纤,0.15789473684210525,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.3157894736842105,0.6842105263157895,0.42105263157894735,0.5263157894736842,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.15789473684210525,0.10526315789473684,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.42105263157894735,0.21052631578947367,0.42105263157894735,0.3157894736842105,0.3684210526315789,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.3684210526315789,0.42105263157894735,0.631578947368421,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.3157894736842105,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.47368421052631576,0.42105263157894735,0.3684210526315789,0.47368421052631576,0.631578947368421,0.631578947368421,0.5789473684210527,0.631578947368421,0.5789473684210527,0.6842105263157895,0.5789473684210527,0.5789473684210527,0.5789473684210527,0.631578947368421,0.0,0.0
49,珠宝首饰,0.375,0.4375,0.6875,0.5625,0.625,0.5625,0.5625,0.625,0.6875,0.6875,0.75,0.6875,0.625,0.625,0.625,0.5625,0.5,0.5625,0.5625,0.375,0.125,0.0,0.0625,0.125,0.1875,0.0625,0.125,0.1875,0.4375,0.3125,0.6875,0.625,0.75,0.75,0.6875,0.75,0.6875,0.75,0.75,0.8125,0.7333333333333333,0.4375,0.3125,0.375,0.4375,0.375,0.3125,0.5625,0.5,0.375,0.4375,0.5,0.4375,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.6,0.6666666666666666,0.5333333333333333,0.7333333333333333,0.07142857142857142,0.0
50,生物制品,0.34782608695652173,0.6521739130434783,0.6956521739130435,0.6739130434782609,0.6521739130434783,0.6521739130434783,0.5434782608695652,0.2826086956521739,0.4782608695652174,0.2391304347826087,0.30434782608695654,0.10869565217391304,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.0,0.0,0.0,0.044444444444444446,0.06666666666666667,0.15555555555555556,0.17777777777777778,0.35555555555555557,0.5111111111111111,0.6818181818181818,0.7045454545454546,0.5909090909090909,0.7045454545454546,0.6818181818181818,0.5227272727272727,0.45454545454545453,0.46511627906976744,0.46511627906976744,0.6046511627906976,0.5813953488372093,0.46511627906976744,0.4883720930232558,0.4418604651162791,0.47619047619047616,0.40476190476190477,0.30952380952380953,0.40476190476190477,0.35714285714285715,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5365853658536586,0.3902439024390244,0.3170731707317073,0.475,0.325,0.275,0.35,0.55,0.0,0.0
51,电力行业,0.4935064935064935,0.8571428571428571,0.961038961038961,0.8181818181818182,0.8051948051948052,0.8311688311688312,0.7662337662337663,0.4805194805194805,0.6103896103896104,0.4805194805194805,0.6623376623376623,0.5064935064935064,0.4025974025974026,0.4025974025974026,0.24675324675324675,0.2857142857142857,0.4155844155844156,0.5974025974025974,0.4935064935064935,0.3116883116883117,0.03896103896103896,0.0,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.1038961038961039,0.07894736842105263,0.10526315789473684,0.09210526315789473,0.09210526315789473,0.06578947368421052,0.07894736842105263,0.09210526315789473,0.06578947368421052,0.09210526315789473,0.09210526315789473,0.10526315789473684,0.25,0.27631578947368424,0.4868421052631579,0.5921052631578947,0.5,0.42105263157894735,0.5657894736842105,0.7631578947368421,0.7368421052631579,0.881578947368421,0.631578947368421,0.75,0.7631578947368421,0.9078947368421053,0.9342105263157895,0.9473684210526315,0.868421052631579,0.8947368421052632,0.88,0.88,0.8933333333333333,0.8533333333333334,0.8266666666666667,0.88,0.0,0.0
